case_id,data_stage,brain_mask_source,modality,mean_ET,mean_WT,mean_healthy,ET_vs_healthy_abs_contrast,WT_vs_healthy_abs_contrast,ET_vs_healthy_relative_contrast,WT_vs_healthy_relative_contrast,ET_vs_healthy_contrast,WT_vs_healthy_contrast,contrast_definition,ET_voxels,WT_voxels,healthy_voxels
BraTS-GLI-00021-001,processed_zscore,case_brain_mask,T2,1.3774040937423706,1.1124120950698853,-0.11279673129320145,1.490200825035572,1.2252088263630867,13.211383060046089,10.862095136234974,13.211383060046089,10.862095136234974,abs(mean_region - mean_healthy) / abs(mean_healthy),19856,130905,1290996
BraTS-GLI-00021-001,processed_zscore,case_brain_mask,FLAIR,1.9742079973220825,1.7535001039505005,-0.17780229449272156,2.152010291814804,1.931302398443222,12.103388755215967,10.86207803984375,12.103388755215967,10.86207803984375,abs(mean_region - mean_healthy) / abs(mean_healthy),19856,130905,1290996
BraTS-GLI-00022-000,processed_zscore,case_brain_mask,T1,-0.23669414222240448,-0.13816730678081512,0.012909917160868645,0.24960405938327312,0.15107722394168377,19.334288227646418,11.702416216861188,19.334288227646418,11.702416216861188,abs(mean_region - mean_healthy) / abs(mean_healthy),47855,112949,1208818
BraTS-GLI-00022-000,processed_zscore,case_brain_mask,T1ce,1.427631139755249,0.3805834650993347,-0.035560768097639084,1.463191907852888,0.4161442331969738,41.146240256549206,11.702340963343872,41.146240256549206,11.702340963343872,abs(mean_region - mean_healthy) / abs(mean_healthy),47855,112949,1208818
BraTS-GLI-00022-000,processed_zscore,case_brain_mask,T2,0.23550377786159515,0.5527835488319397,-0.051650747656822205,0.28715452551841736,0.6044342964887619,5.559542476061119,11.702333923697351,5.559542476061119,11.702333923697351,abs(mean_region - mean_healthy) / abs(mean_healthy),47855,112949,1208818
BraTS-GLI-00022-000,processed_zscore,case_brain_mask,FLAIR,1.388520359992981,1.781076192855835,-0.1664193719625473,1.5549397319555283,1.9474955648183823,9.343501983083241,11.702336944623648,9.343501983083241,11.702336944623648,abs(mean_region - mean_healthy) / abs(mean_healthy),47855,112949,1208818
BraTS-GLI-00022-001,processed_zscore,case_brain_mask,T1,-0.19899030029773712,-0.19445425271987915,0.014984723180532455,0.21397502347826958,0.2094389759004116,14.279544633581036,13.976833163825557,14.279544633581036,13.976833163825557,abs(mean_region - mean_healthy) / abs(mean_healthy),34997,96170,1247981
BraTS-GLI-00022-001,processed_zscore,case_brain_mask,T1ce,2.005326747894287,0.3625951409339905,-0.02794182300567627,2.0332685708999634,0.39053696393966675,72.76792822311246,13.976788982606136,72.76792822311246,13.976788982606136,abs(mean_region - mean_healthy) / abs(mean_healthy),34997,96170,1247981
BraTS-GLI-00022-001,processed_zscore,case_brain_mask,T2,0.6182433366775513,0.7905177474021912,-0.06091771274805069,0.679161049425602,0.8514354601502419,11.14882714383157,13.976812682900459,11.14882714383157,13.976812682900459,abs(mean_region - mean_healthy) / abs(mean_healthy),34997,96170,1247981
BraTS-GLI-00022-001,processed_zscore,case_brain_mask,FLAIR,0.9969022870063782,1.007326602935791,-0.07762493938207626,1.0745272263884544,1.0849515423178673,13.842551568376035,13.976842377649373,13.842551568376035,13.976842377649373,abs(mean_region - mean_healthy) / abs(mean_healthy),34997,96170,1247981
BraTS-GLI-00024-000,processed_zscore,case_brain_mask,T1,-1.134114146232605,-0.3935376703739166,0.025610601529479027,1.159724747762084,0.41914827190339565,45.28299526378501,16.36620176300568,45.28299526378501,16.36620176300568,abs(mean_region - mean_healthy) / abs(mean_healthy),5680,101451,1558909
BraTS-GLI-00024-000,processed_zscore,case_brain_mask,T1ce,1.4753527641296387,-0.6543697118759155,0.04258517920970917,1.4327675849199295,0.6969548910856247,33.644747104721986,16.366137328047763,33.644747104721986,16.366137328047763,abs(mean_region - mean_healthy) / abs(mean_healthy),5680,101451,1558909
BraTS-GLI-00024-000,processed_zscore,case_brain_mask,T2,0.36537104845046997,0.6604000329971313,-0.04297758638858795,0.4083486348390579,0.7033776193857193,9.50143247103073,16.366149858347807,9.50143247103073,16.366149858347807,abs(mean_region - mean_healthy) / abs(mean_healthy),5680,101451,1558909
BraTS-GLI-00024-000,processed_zscore,case_brain_mask,FLAIR,1.6900025606155396,2.1387085914611816,-0.13918337225914001,1.8291859328746796,2.2778919637203217,13.142273413730706,16.366121374607914,13.142273413730706,16.366121374607914,abs(mean_region - mean_healthy) / abs(mean_healthy),5680,101451,1558909
BraTS-GLI-00024-001,processed_zscore,case_brain_mask,T1,-0.6772132515907288,0.29748210310935974,-0.014945964328944683,0.6622672872617841,0.3124280674383044,44.31077665421847,20.903841368953984,44.31077665421847,20.903841368953984,abs(mean_region - mean_healthy) / abs(mean_healthy),1494,75168,1496118
